Date,AGG,BND,BNDX,BNO,EWA,EWC,EWG,EWJ,EWQ,EWU,EWZ,FTGC,GLD,INDA,MCHI,MUB,PDBC,SLV,SPY,TLT,UNG,USO,VCIT,VCSH
2024-05-08,93.59033203125,69.65673065185547,47.155582427978516,31.149999618530273,23.63758087158203,37.05351638793945,30.905336380004883,66.50176239013672,40.289920806884766,34.36306381225586,29.978261947631836,23.35744285583496,213.5800018310547,51.64635467529297,42.928226470947266,104.88980865478516,13.431635856628418,24.950000762939453,512.2263793945312,87.77827453613281,15.949999809265137,76.11000061035156,76.93025207519531,74.8493423461914
2024-05-09,93.7653579711914,69.84211730957031,47.136253356933594,31.31999969482422,23.627931594848633,37.42502212524414,31.29580307006836,66.79497528076172,40.72658920288086,34.651344299316406,29.469369888305664,23.494152069091797,216.9499969482422,51.199588775634766,43.856353759765625,104.91921997070312,13.489036560058594,25.860000610351562,515.1778564453125,88.2065200805664,16.920000076293945,76.5199966430664,77.0273208618164,74.8785400390625
2024-05-10,93.57088470458984,69.64697265625,47.020301818847656,30.829999923706055,23.618284225463867,37.3370361328125,31.41294288635254,66.41378784179688,40.755699157714844,34.737831115722656,29.2473087310791,23.48438835144043,218.7100067138672,51.00102233886719,44.139678955078125,104.67420196533203,13.450769424438477,25.770000457763672,515.8414916992188,87.71016693115234,16.520000457763672,75.30000305175781,76.8040542602539,74.81041717529297
2024-05-13,93.6195068359375,69.70552062988281,47.02996063232422,31.079999923706055,23.656877517700195,37.258819580078125,31.403179168701172,66.14989471435547,40.78480911254883,34.757041931152344,29.40460205078125,23.474624633789062,216.25999450683594,51.3485107421875,45.03849411010742,104.67420196533203,13.556002616882324,25.799999237060547,515.9107055664062,87.93402099609375,17.309999465942383,76.12999725341797,76.85258483886719,74.7812271118164
2024-05-14,93.87229919433594,69.91043090820312,46.962318420410156,30.690000534057617,23.791948318481445,37.288150787353516,31.588651657104492,66.66791534423828,41.10503387451172,34.997276306152344,29.580398559570312,23.445327758789062,218.08999633789062,51.775421142578125,44.82356262207031,104.73299407958984,13.479469299316406,26.1299991607666,518.2777709960938,88.43037414550781,17.170000076293945,75.20999908447266,77.03702545166016,74.8785400390625
2024-05-15,94.49455261230469,70.3592529296875,47.27153396606445,30.8799991607666,24.1392765045166,37.444576263427734,31.9595947265625,67.41073608398438,41.318519592285156,35.25673294067383,29.265811920166016,23.601566314697266,220.88999938964844,51.954132080078125,45.19480895996094,105.02702331542969,13.527302742004395,27.1200008392334,524.6956787109375,89.63721466064453,17.600000381469727,75.87999725341797,77.60005950927734,75.07315826416016
2024-05-16,94.38761138916016,70.24217224121094,47.21356201171875,31.020000457763672,24.245405197143555,37.444576263427734,31.578887939453125,66.72655487060547,40.95948028564453,35.2279052734375,29.330583572387695,23.640625,220.02999877929688,52.15269088745117,46.044776916503906,104.87020874023438,13.575136184692383,27.059999465942383,523.6160278320312,89.54962921142578,18.170000076293945,76.25,77.53209686279297,75.03422546386719
2024-05-17,94.08619689941406,70.06654357910156,47.08794021606445,31.25,24.351531982421875,37.72810363769531,31.647218704223633,67.17616271972656,40.998294830322266,35.304779052734375,29.37684440612793,24.080039978027344,223.66000366210938,52.58953094482422,46.34763717651367,104.48796844482422,13.699502944946289,28.790000915527344,524.3687744140625,88.94619750976562,19.100000381469727,76.97000122070312,77.4253158569336,74.99530029296875
2024-05-20,93.99871063232422,69.99824523925781,47.049293518066406,31.200000762939453,24.206811904907227,37.75742721557617,31.60817527770996,67.65508270263672,40.998294830322266,35.1894645690918,29.29357147216797,24.21674919128418,224.55999755859375,52.73845291137695,45.956851959228516,104.35075378417969,13.833436965942383,28.979999542236328,524.972900390625,88.68341827392578,19.81999969482422,76.7300033569336,77.35736846923828,74.98558807373047
2024-05-21,94.1737060546875,70.14459228515625,47.107269287109375,30.889999389648438,24.23575782775879,37.659664154052734,31.569128036499023,67.26412200927734,40.94977569580078,35.314388275146484,29.090017318725586,24.236278533935547,224.22999572753906,52.82780838012695,45.20458221435547,104.35075378417969,13.795169830322266,29.270000457763672,526.2604370117188,89.1408462524414,19.489999771118164,76.16000366210938,77.47384643554688,75.02450561523438
